STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       5906;2021041605:25;    1;   94.0;    8.0;    9.0;   1;    87.06;2021041606:00;eor
       5906;2021041606:25;    1;   -999;   42.0;   69.0;  56;    77.39;2021041607:00;eor
       5906;2021041607:25;    1;   97.0;   46.0;  112.0;  52;    67.69;2021041608:00;eor
       5906;2021041608:25;    1;  103.0;   76.0;  212.0;  60;    58.38;2021041609:00;eor
       5906;2021041609:25;    1;  114.0;  104.0;  144.0;  23;    50.03;2021041610:00;eor
       5906;2021041610:25;    1;  114.0;  128.0;  168.0;  25;    43.45;2021041611:00;eor
       5906;2021041611:25;    1;  119.0;   92.0;   98.0;   2;    39.71;2021041612:00;eor
       5906;2021041612:25;    1;  119.0;   85.0;   88.0;   0;    39.70;2021041613:00;eor
       5906;2021041613:25;    1;  119.0;   98.0;  105.0;   2;    43.41;2021041614:00;eor
       5906;2021041614:25;    1;  120.0;   76.0;   79.0;   1;    49.97;2021041615:00;eor
       5906;2021041615:25;    1;  120.0;   59.0;   61.0;   0;    58.30;2021041616:00;eor
       5906;2021041616:25;    1;  120.0;   39.0;   40.0;   0;    67.59;2021041617:00;eor
       5906;2021041617:25;    1;  117.0;   26.0;   27.0;   0;    77.27;2021041618:00;eor
       5906;2021041618:25;    1;  118.0;    6.0;    6.0;   0;    86.92;2021041619:00;eor
       5906;2021041619:25;    1;  119.0;    0.0;    0.0;   0;    96.15;2021041620:00;eor
       5906;2021041620:25;    1;  119.0;    0.0;    0.0;   0;   104.55;2021041621:00;eor
       5906;2021041621:25;    1;  118.0;    0.0;    0.0;   0;   111.65;2021041622:00;eor
       5906;2021041622:25;    1;  118.0;    0.0;    0.0;   0;   116.87;2021041623:00;eor
